"DRS","Time","base","virus","tipo","widow","dt_event","wis","overprediction","underprediction","dispersion","ae_median","cov_50","cov_95"
"GRANDE SÃO PAULO",35,"2023-09-06","srag","corte 3 semanas",30,2023-09-06,298.2455,0,283.98,14.2655,398,0,0
"GRANDE SÃO PAULO",10,"2023-09-06","srag","mediana",10,2023-09-06,76.48625,0,60.9,15.58625,145,0,1
"MARÍLIA",12,"2023-09-06","srag","com_atraso",10,2023-08-30,14.13,0,12.8,1.33,24,0,0
"MARÍLIA",32,"2023-09-06","srag","com_atraso",30,2023-08-30,14.17025,0,13,1.17025,21,0,0
"MARÍLIA",15,"2023-09-06","srag","corte 3 semanas",10,2023-08-29,9.63025,4.2,0,5.43025,17,0,1
"MARÍLIA",35,"2023-09-06","srag","corte 3 semanas",30,2023-08-29,10.01125,4,0,6.01125,20,1,1
"MARÍLIA",12,"2023-09-06","srag","mediana",10,2023-08-30,12.4655,0,11.1,1.3655,22,0,1
"PIRACICABA",12,"2023-09-06","srag","com_atraso",10,2023-08-30,0.92,0,0,0.92,0,1,1
"PIRACICABA",32,"2023-09-06","srag","com_atraso",30,2023-08-30,1.1,0.2,0,0.9,1,1,1
"PIRACICABA",15,"2023-09-06","srag","corte 3 semanas",10,2023-08-30,1.79,0,0.2,1.59,1,1,1
"PIRACICABA",35,"2023-09-06","srag","corte 3 semanas",30,2023-08-30,1.63,0.4,0,1.23,2,1,1
"PIRACICABA",12,"2023-09-06","srag","mediana",10,2023-09-06,5.22,0,4,1.22,10,0,1
"PRESIDENTE PRUDENTE",12,"2023-09-06","srag","com_atraso",10,2023-08-29,5.01,0,4.6,0.41,9,0,1
"PRESIDENTE PRUDENTE",32,"2023-09-06","srag","com_atraso",30,2023-08-29,6.18,0,5.8,0.38,9,0,0
"PRESIDENTE PRUDENTE",15,"2023-09-06","srag","corte 3 semanas",10,2023-09-01,4.69849999999998,0,1.2,3.49849999999998,6,1,1
"PRESIDENTE PRUDENTE",35,"2023-09-06","srag","corte 3 semanas",30,2023-09-01,3.46175,0,1,2.46175,5,1,1
"PRESIDENTE PRUDENTE",12,"2023-09-06","srag","mediana",10,2023-08-29,3.67025,0,3,0.67025,7,0,1
"REGISTRO",12,"2023-09-06","srag","com_atraso",10,2023-09-06,4.26,0,3.6,0.66,8,0,1
"REGISTRO",32,"2023-09-06","srag","com_atraso",30,2023-09-06,3.33,0,2.8,0.53,6,0,1
"REGISTRO",15,"2023-09-06","srag","corte 3 semanas",10,2023-09-08,5.42025,0,1.4,4.02025,7,1,1
"REGISTRO",35,"2023-09-06","srag","corte 3 semanas",30,2023-09-08,2.14,0,1,1.14,5,1,1
"REGISTRO",12,"2023-09-06","srag","mediana",10,2023-09-06,1.76025,0,0,1.76025,0,1,1
"RIBEIRÃO PRETO",12,"2023-09-06","srag","com_atraso",10,2023-09-06,31.19,0,30.4,0.79,38,0,0
"RIBEIRÃO PRETO",32,"2023-09-06","srag","com_atraso",30,2023-09-06,27.1,0,26.2,0.9,33,0,0
"RIBEIRÃO PRETO",15,"2023-09-06","srag","corte 3 semanas",10,2023-09-05,20.15025,0,18.4,1.75025,36,0,1
"RIBEIRÃO PRETO",35,"2023-09-06","srag","corte 3 semanas",30,2023-09-05,21.72,0,20.4,1.32,32,0,0
"RIBEIRÃO PRETO",12,"2023-09-06","srag","mediana",10,2023-09-06,4.075,1,0,3.075,5,1,1
"SOROCABA",12,"2023-09-06","srag","com_atraso",10,2023-08-30,12.77,0,12,0.77,18,0,0
"SOROCABA",32,"2023-09-06","srag","com_atraso",30,2023-08-30,11.995,0,11.3,0.695,17,0,0
"SOROCABA",15,"2023-09-06","srag","corte 3 semanas",10,2023-09-02,3.2505,0.4,0,2.8505,2,1,1
"SOROCABA",35,"2023-09-06","srag","corte 3 semanas",30,2023-09-02,2.5605,0.2,0,2.3605,1,1,1
"SOROCABA",12,"2023-09-06","srag","mediana",10,2023-09-06,5.48,0,4.4,1.08,10,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-09-06","srag","com_atraso",10,2023-08-30,14.49,0,11.8,2.69,27,0,1
"SÃO JOSÉ DO RIO PRETO",32,"2023-09-06","srag","com_atraso",30,2023-08-30,11.74025,0,9.2,2.54025,22,0,1
"SÃO JOSÉ DO RIO PRETO",15,"2023-09-06","srag","corte 3 semanas",10,2023-09-06,21.313,0,17.6,3.713,40,0,1
"SÃO JOSÉ DO RIO PRETO",35,"2023-09-06","srag","corte 3 semanas",30,2023-09-06,17.74,0,15.2,2.54,32,0,1
"SÃO JOSÉ DO RIO PRETO",12,"2023-09-06","srag","mediana",10,2023-08-30,5.04,0,1.6,3.44,8,1,1
"SÃO JOÃO DA BOA VISTA",12,"2023-09-06","srag","com_atraso",10,2023-08-30,0.82025,0,0.4,0.42025,2,1,1
"SÃO JOÃO DA BOA VISTA",32,"2023-09-06","srag","com_atraso",30,2023-08-30,0.82025,0,0.4,0.42025,2,1,1
"SÃO JOÃO DA BOA VISTA",15,"2023-09-06","srag","corte 3 semanas",10,2023-08-30,2.07,0,1.6,0.47,4,0,1
"SÃO JOÃO DA BOA VISTA",35,"2023-09-06","srag","corte 3 semanas",30,2023-08-30,1.53,0,1,0.53,3,0,1
"SÃO JOÃO DA BOA VISTA",12,"2023-09-06","srag","mediana",10,2023-08-30,0.81,0,0,0.81,0,1,1
"TAUBATÉ",12,"2023-09-06","srag","com_atraso",10,2023-09-06,57.05,0,56.5,0.55,62.5,0,0
"TAUBATÉ",32,"2023-09-06","srag","com_atraso",30,2023-09-06,54.06,0,53.4,0.66,59,0,0
"TAUBATÉ",15,"2023-09-06","srag","corte 3 semanas",10,2023-09-04,29.1315,0,26.8,2.3315,52,0,1
"TAUBATÉ",35,"2023-09-06","srag","corte 3 semanas",30,2023-09-04,33.63,0,32,1.63,48,0,0
"TAUBATÉ",12,"2023-09-06","srag","mediana",10,2023-09-06,6.84,0,3.8,3.04,15,0,1
"ARARAQUARA",12,"2023-09-19","srag","com_atraso",10,2023-09-12,6.67,0,6,0.67,12,0,1
"ARARAQUARA",32,"2023-09-19","srag","com_atraso",30,2023-09-12,7.14,0,6.6,0.54,11,0,0
"ARARAQUARA",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-14,6.96075,0,5.2,1.76075,12,0,1
"ARARAQUARA",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-14,6.58025,0,5.6,0.98025,12,0,1
"ARARAQUARA",12,"2023-09-19","srag","mediana",10,2023-09-19,2.24,0,1,1.24,5,1,1
"ARAÇATUBA",12,"2023-09-19","srag","com_atraso",10,2023-09-12,1.32,0.4,0,0.92,2,1,1
"ARAÇATUBA",32,"2023-09-19","srag","com_atraso",30,2023-09-12,1.49,0.6,0,0.89,3,1,1
"ARAÇATUBA",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-12,5.2545,0.8,0,4.4545,4,1,1
"ARAÇATUBA",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-12,2.67,1,0,1.67,5,1,1
"ARAÇATUBA",12,"2023-09-19","srag","mediana",10,2023-09-19,11.30025,0,10.4,0.90025,20,0,1
"BAIXADA SANTISTA",12,"2023-09-19","srag","com_atraso",10,2023-09-12,23.57,0,22.4,1.17,32,0,0
"BAIXADA SANTISTA",32,"2023-09-19","srag","com_atraso",30,2023-09-12,25.5,0,24.6,0.9,31,0,0
"BAIXADA SANTISTA",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-16,13.08025,0,10.8,2.28025,24,0,1
"BAIXADA SANTISTA",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-16,13.18,0,11.2,1.98,24,0,1
"BAIXADA SANTISTA",12,"2023-09-19","srag","mediana",10,2023-09-19,3.69025,0,1.4,2.29025,7,1,1
"BARRETOS",12,"2023-09-19","srag","com_atraso",10,2023-09-12,0.74,0.2,0,0.54,1,1,1
"BARRETOS",32,"2023-09-19","srag","com_atraso",30,2023-09-12,0.92025,0.4,0,0.52025,2,1,1
"BARRETOS",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-15,2.7105,0.4,0,2.3105,2,1,1
"BARRETOS",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-15,1.6605,0.4,0,1.2605,2,1,1
"BARRETOS",12,"2023-09-19","srag","mediana",10,2023-09-12,3.535,2.3,0,1.235,6,0,1
"BAURU",12,"2023-09-19","srag","com_atraso",10,2023-09-12,19.1,0,17.2,1.9,34,0,1
"BAURU",32,"2023-09-19","srag","com_atraso",30,2023-09-12,20.74,0,19.2,1.54,30,0,0
"BAURU",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-14,10.4705,0,2,8.4705,10,1,1
"BAURU",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-14,6.33,0,1.4,4.93,7,1,1
"BAURU",12,"2023-09-19","srag","mediana",10,2023-09-12,5.0205,0,1,4.0205,5,1,1
"CAMPINAS",12,"2023-09-19","srag","com_atraso",10,2023-09-12,77.82,0,75.6,2.22,92,0,0
"CAMPINAS",32,"2023-09-19","srag","com_atraso",30,2023-09-12,74.37,0,72.2,2.17,87,0,0
"CAMPINAS",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-19,91.62025,0,90.39,1.23025,136,0,0
"CAMPINAS",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-19,83.95,0,79.4,4.55,119,0,0
"CAMPINAS",12,"2023-09-19","srag","mediana",10,2023-09-19,31.05,0,26.8,4.25,56,0,1
"FRANCA",12,"2023-09-19","srag","com_atraso",10,2023-09-12,1,0,0.2,0.8,1,1,1
"FRANCA",32,"2023-09-19","srag","com_atraso",30,2023-09-12,0.63025,0,0,0.63025,0,1,1
"FRANCA",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-13,1.40025,0,0.2,1.20025,1,1,1
"FRANCA",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-13,0.88,0,0.2,0.68,1,1,1
"FRANCA",12,"2023-09-19","srag","mediana",10,2023-09-12,2.03,0.8,0,1.23,4,1,1
"GRANDE SÃO PAULO",10,"2023-09-19","srag","com_atraso",10,2023-09-12,368.42025,0,361.59,6.83025,422,0,0
"GRANDE SÃO PAULO",32,"2023-09-19","srag","com_atraso",30,2023-09-12,388.8,0,384.6,4.2,415,0,0
"GRANDE SÃO PAULO",13,"2023-09-19","srag","corte 3 semanas",10,2023-09-19,316.50825,0,308.6,7.90824999999999,521,0,1
"GRANDE SÃO PAULO",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-19,474.3015,0,472.74,1.5615,520,0,0
"GRANDE SÃO PAULO",10,"2023-09-19","srag","mediana",10,2023-09-19,31.633,0,10.6,21.033,53,1,1
"MARÍLIA",12,"2023-09-19","srag","com_atraso",10,2023-09-19,41.09,0,40.6,0.49,45,0,0
"MARÍLIA",32,"2023-09-19","srag","com_atraso",30,2023-09-19,37.445,0,36.9,0.545,41,0,0
"MARÍLIA",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-24,39.15,0,39,0.15,45,0,0
"MARÍLIA",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-24,41.97,0,41.8,0.17,45,0,0
"MARÍLIA",12,"2023-09-19","srag","mediana",10,2023-09-19,28.54025,0,27.59,0.95025,36,0,0
"PIRACICABA",12,"2023-09-19","srag","com_atraso",10,2023-09-12,13.17,0,12.4,0.77,18,0,0
"PIRACICABA",32,"2023-09-19","srag","com_atraso",30,2023-09-12,12.45025,0,11.79,0.66025,17,0,0
"PIRACICABA",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-12,9.24075,0,7.8,1.44075,17,0,1
"PIRACICABA",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-12,8.45,0,7.4,1.05,15,0,1
"PIRACICABA",12,"2023-09-19","srag","mediana",10,2023-09-19,8.96,0,8,0.96,16,0,1
"PRESIDENTE PRUDENTE",12,"2023-09-19","srag","com_atraso",10,2023-09-06,1.06,0,0.4,0.66,2,1,1
"PRESIDENTE PRUDENTE",32,"2023-09-19","srag","com_atraso",30,2023-09-06,0.93,0,0.4,0.53,2,1,1
"PRESIDENTE PRUDENTE",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-06,4.2625,0.6,0,3.6625,3,1,1
"PRESIDENTE PRUDENTE",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-06,6.09275,1.4,0,4.69275,7,1,1
"PRESIDENTE PRUDENTE",12,"2023-09-19","srag","mediana",10,2023-09-06,0.84,0,0,0.84,0,1,1
"REGISTRO",12,"2023-09-19","srag","com_atraso",10,2023-09-19,6.07,0,5.4,0.67,11,0,1
"REGISTRO",32,"2023-09-19","srag","com_atraso",30,2023-09-19,5.52,0,5,0.52,9,0,0
"REGISTRO",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-19,6.526,0,5,1.526,11,0,1
"REGISTRO",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-19,5.27025,0,4.4,0.87025,10,0,1
"REGISTRO",12,"2023-09-19","srag","mediana",10,2023-09-19,2.14025,0,0.8,1.34025,4,1,1
"RIBEIRÃO PRETO",12,"2023-09-19","srag","com_atraso",10,2023-09-12,9.84,0,8.4,1.44,18,0,1
"RIBEIRÃO PRETO",32,"2023-09-19","srag","com_atraso",30,2023-09-12,9.21,0,7.8,1.41,17,0,1
"RIBEIRÃO PRETO",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-15,6.37025,0,1.8,4.57025,9,1,1
"RIBEIRÃO PRETO",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-15,4.5705,0,1.9,2.6705,9.5,1,1
"RIBEIRÃO PRETO",12,"2023-09-19","srag","mediana",10,2023-09-12,5.735,0,3.5,2.235,12,0,1
"SOROCABA",12,"2023-09-19","srag","com_atraso",10,2023-09-12,21.17025,0,20.39,0.78025,26,0,0
"SOROCABA",32,"2023-09-19","srag","com_atraso",30,2023-09-12,19.57,0,18.8,0.77,24,0,0
"SOROCABA",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-14,18.37025,0,16.99,1.38025,31,0,0
"SOROCABA",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-14,19.26,0,18,1.26,32,0,0
"SOROCABA",12,"2023-09-19","srag","mediana",10,2023-09-19,26.32,0,25.4,0.92,33,0,0
"SÃO JOSÉ DO RIO PRETO",12,"2023-09-19","srag","com_atraso",10,2023-09-12,25.64025,0,23.59,2.05025,38,0,0
"SÃO JOSÉ DO RIO PRETO",32,"2023-09-19","srag","com_atraso",30,2023-09-12,23.54,0,21.8,1.74,35,0,0
"SÃO JOSÉ DO RIO PRETO",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-24,48.65175,0,46.2,2.45175,85,0,1
"SÃO JOSÉ DO RIO PRETO",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-24,53.30025,0,50.59,2.71025,77,0,0
"SÃO JOSÉ DO RIO PRETO",12,"2023-09-19","srag","mediana",10,2023-09-12,4.545,0,0.8,3.745,4,1,1
"SÃO JOÃO DA BOA VISTA",12,"2023-09-19","srag","com_atraso",10,2023-09-12,2.59,0,2.2,0.39,5,0,1
"SÃO JOÃO DA BOA VISTA",32,"2023-09-19","srag","com_atraso",30,2023-09-12,2.59,0,2.2,0.39,5,0,1
"SÃO JOÃO DA BOA VISTA",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-13,3.19075,0,2.4,0.790749999999999,6,0,1
"SÃO JOÃO DA BOA VISTA",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-13,3.37025,0,2.8,0.57025,6,0,1
"SÃO JOÃO DA BOA VISTA",12,"2023-09-19","srag","mediana",10,2023-09-19,6.68025,0,6,0.68025,12,0,1
"TAUBATÉ",12,"2023-09-19","srag","com_atraso",10,2023-09-19,62.61025,0,62.19,0.42025,67,0,0
"TAUBATÉ",32,"2023-09-19","srag","com_atraso",30,2023-09-19,61.12,0,60.6,0.52,65,0,0
"TAUBATÉ",15,"2023-09-19","srag","corte 3 semanas",10,2023-09-22,44.24525,0,43.09,1.15525,66,0,0
"TAUBATÉ",35,"2023-09-19","srag","corte 3 semanas",30,2023-09-22,56.4,0,55.6,0.8,64,0,0
"TAUBATÉ",12,"2023-09-19","srag","mediana",10,2023-09-19,18.8005,0,16.4,2.4005,34,0,1
"ARARAQUARA",12,"2023-09-27","srag","com_atraso",10,2023-09-27,11.51,0,11,0.51,15,0,0
"ARARAQUARA",32,"2023-09-27","srag","com_atraso",30,2023-09-27,11.29025,0,10.79,0.50025,14,0,0
"ARARAQUARA",15,"2023-09-27","srag","corte 3 semanas",10,2023-09-27,9.23075,0,8.4,0.830749999999999,16,0,1
"ARARAQUARA",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-27,9.16,0,8.6,0.56,15,0,0
"ARARAQUARA",12,"2023-09-27","srag","mediana",10,2023-09-27,5.93025,0,5,0.93025,11,0,1
"ARAÇATUBA",12,"2023-09-27","srag","com_atraso",10,2023-09-20,5.19,0,4,1.19,10,0,1
"ARAÇATUBA",32,"2023-09-27","srag","com_atraso",30,2023-09-20,5.43,0,4.4,1.03,10,0,1
"ARAÇATUBA",15,"2023-09-27","srag","corte 3 semanas",10,2023-09-19,6.82525,0,4.4,2.42525,14,0,1
"ARAÇATUBA",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-19,6.29025,0,4.8,1.49025,12,0,1
"ARAÇATUBA",12,"2023-09-27","srag","mediana",10,2023-09-27,1.73,0,0.4,1.33,2,1,1
"BAIXADA SANTISTA",12,"2023-09-27","srag","com_atraso",10,2023-09-20,9.7,0,8,1.7,18,0,1
"BAIXADA SANTISTA",32,"2023-09-27","srag","com_atraso",30,2023-09-20,10.02,0,8.6,1.42,19,0,1
"BAIXADA SANTISTA",15,"2023-09-27","srag","corte 3 semanas",10,2023-09-23,6.7815,0,1.6,5.1815,8,1,1
"BAIXADA SANTISTA",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-23,5.865,0,1.6,4.265,8,1,1
"BAIXADA SANTISTA",12,"2023-09-27","srag","mediana",10,2023-09-27,8.37525,0,5.7,2.67525,17,0,1
"BARRETOS",12,"2023-09-27","srag","com_atraso",10,2023-09-15,0.95025,0.2,0,0.75025,1,1,1
"BARRETOS",32,"2023-09-27","srag","com_atraso",30,2023-09-15,1.05,0.4,0,0.65,2,1,1
"BARRETOS",15,"2023-09-27","srag","corte 3 semanas",10,2023-09-16,10.1365,2.8,0,7.33649999999999,10,0,1
"BARRETOS",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-16,4.50025,2.2,0,2.30025,7,0,1
"BARRETOS",12,"2023-09-27","srag","mediana",10,2023-09-15,0.88,0.2,0,0.68,1,1,1
"BAURU",12,"2023-09-27","srag","com_atraso",10,2023-09-27,31.06,0,30.2,0.86,41,0,0
"BAURU",32,"2023-09-27","srag","com_atraso",30,2023-09-27,25.96,0,24.8,1.16,34,0,0
"BAURU",15,"2023-09-27","srag","corte 3 semanas",10,2023-09-30,22.79,0,21.4,1.39,39,0,1
"BAURU",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-30,25.59,0,24.6,0.99,37,0,0
"BAURU",12,"2023-09-27","srag","mediana",10,2023-09-27,9.23525,0,7.1,2.13525,18,0,1
"CAMPINAS",12,"2023-09-27","srag","com_atraso",10,2023-09-20,58.8505,0,55.98,2.8705,74,0,0
"CAMPINAS",32,"2023-09-27","srag","com_atraso",30,2023-09-20,57.72025,0,54.99,2.73025,75,0,0
"CAMPINAS",15,"2023-09-27","srag","corte 3 semanas",10,2023-09-27,67.83125,0,65.6,2.23125,114,0,1
"CAMPINAS",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-27,94.11025,0,92.79,1.32025,110,0,0
"CAMPINAS",12,"2023-09-27","srag","mediana",10,2023-09-27,9.7105,0,4.6,5.1105,21,0,1
"FRANCA",12,"2023-09-27","srag","com_atraso",10,2023-09-27,2.61,0,2.2,0.41,5,0,1
"FRANCA",32,"2023-09-27","srag","com_atraso",30,2023-09-27,1.81,0,1.4,0.41,3,0,1
"FRANCA",15,"2023-09-27","srag","corte 3 semanas",10,2023-09-27,2.56025,0,1.8,0.76025,5,0,1
"FRANCA",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-27,1.75,0,1.2,0.55,4,0,1
"FRANCA",12,"2023-09-27","srag","mediana",10,2023-09-27,1.04,0,0.2,0.84,1,1,1
"GRANDE SÃO PAULO",10,"2023-09-27","srag","com_atraso",10,2023-09-20,274.15575,0,264.47,9.68575,353,0,0
"GRANDE SÃO PAULO",32,"2023-09-27","srag","com_atraso",30,2023-09-20,292.32625,0,285.77,6.55625,335,0,0
"GRANDE SÃO PAULO",13,"2023-09-27","srag","corte 3 semanas",10,2023-09-27,344.30425,0,325.2,19.10425,564,0,1
"GRANDE SÃO PAULO",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-27,517.641,0,514.76,2.881,564,0,0
"GRANDE SÃO PAULO",10,"2023-09-27","srag","mediana",10,2023-09-27,63.746,0,45.4,18.346,125,0,1
"MARÍLIA",12,"2023-09-27","srag","com_atraso",10,2023-09-20,17.97,0,16.4,1.57,28,0,0
"MARÍLIA",32,"2023-09-27","srag","com_atraso",30,2023-09-20,17.11,0,15.8,1.31,25,0,0
"MARÍLIA",15,"2023-09-27","srag","corte 3 semanas",10,2023-09-24,14.9805,0,12.4,2.5805,28,0,1
"MARÍLIA",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-24,15.21,0,13.2,2.01,28,0,1
"MARÍLIA",12,"2023-09-27","srag","mediana",10,2023-09-20,4.74,0,2,2.74,10,1,1
"PIRACICABA",12,"2023-09-27","srag","com_atraso",10,2023-09-27,21.72025,0,21.19,0.53025,26,0,0
"PIRACICABA",32,"2023-09-27","srag","com_atraso",30,2023-09-27,18.45,0,17.8,0.65,23,0,0
"PIRACICABA",15,"2023-09-27","srag","corte 3 semanas",10,2023-09-27,21.57,0,21.2,0.37,28,0,0
"PIRACICABA",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-27,21.82,0,21.2,0.62,26,0,0
"PIRACICABA",12,"2023-09-27","srag","mediana",10,2023-09-27,4.58,0,2.7,1.88,9.5,0,1
"PRESIDENTE PRUDENTE",12,"2023-09-27","srag","com_atraso",10,2023-09-19,2.92,0,2.4,0.52,6,0,1
"PRESIDENTE PRUDENTE",32,"2023-09-27","srag","com_atraso",30,2023-09-19,3.21,0,2.8,0.41,6,0,1
"PRESIDENTE PRUDENTE",15,"2023-09-27","srag","corte 3 semanas",10,2023-09-21,4.4905,0,3.2,1.2905,8,0,1
"PRESIDENTE PRUDENTE",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-21,4.03025,0,2.8,1.23025,8,0,1
"PRESIDENTE PRUDENTE",12,"2023-09-27","srag","mediana",10,2023-09-19,2.97,0,2.4,0.57,6,0,1
"REGISTRO",12,"2023-09-27","srag","com_atraso",10,2023-09-19,2.37,0,1.4,0.97,5,0,1
"REGISTRO",32,"2023-09-27","srag","com_atraso",30,2023-09-19,2.57025,0,1.8,0.77025,5,0,1
"REGISTRO",15,"2023-09-27","srag","corte 3 semanas",10,2023-09-23,4.97624999999999,0,2.6,2.37624999999999,9,0,1
"REGISTRO",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-23,3.93,0,2.8,1.13,8,0,1
"REGISTRO",12,"2023-09-27","srag","mediana",10,2023-09-19,2.2405,0,1,1.2405,5,1,1
"RIBEIRÃO PRETO",12,"2023-09-27","srag","com_atraso",10,2023-09-27,32.78025,0,31.99,0.79025,44,0,0
"RIBEIRÃO PRETO",32,"2023-09-27","srag","com_atraso",30,2023-09-27,25.91,0,24.6,1.31,35,0,0
"RIBEIRÃO PRETO",15,"2023-09-27","srag","corte 3 semanas",10,2023-10-01,19.79025,0,18.6,1.19025,35,0,1
"RIBEIRÃO PRETO",35,"2023-09-27","srag","corte 3 semanas",30,2023-10-01,15.75,0,14.2,1.55,27,0,0
"RIBEIRÃO PRETO",12,"2023-09-27","srag","mediana",10,2023-09-27,4.6305,1.4,0,3.2305,7,1,1
"SOROCABA",12,"2023-09-27","srag","com_atraso",10,2023-09-20,25.05,0,24,1.05,32,0,0
"SOROCABA",32,"2023-09-27","srag","com_atraso",30,2023-09-20,25.21025,0,24.2,1.01025,31,0,0
"SOROCABA",15,"2023-09-27","srag","corte 3 semanas",10,2023-09-22,12.03025,0,8.2,3.83025,23,0,1
"SOROCABA",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-22,12.5605,0,10,2.5605,24,0,1
"SOROCABA",12,"2023-09-27","srag","mediana",10,2023-09-27,19.55025,0,18.19,1.36025,31,0,0
"SÃO JOSÉ DO RIO PRETO",12,"2023-09-27","srag","com_atraso",10,2023-09-20,24.11025,0,21.6,2.51025,40,0,0
"SÃO JOSÉ DO RIO PRETO",32,"2023-09-27","srag","com_atraso",30,2023-09-20,28.625,0,26.3,2.325,42,0,0
"SÃO JOSÉ DO RIO PRETO",15,"2023-09-27","srag","corte 3 semanas",10,2023-09-27,38.05575,0,35.5,2.55575,66,0,1
"SÃO JOSÉ DO RIO PRETO",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-27,38.86025,0,36.59,2.27025,63,0,0
"SÃO JOSÉ DO RIO PRETO",12,"2023-09-27","srag","mediana",10,2023-09-20,11.175,0,7.5,3.675,22,0,1
"SÃO JOÃO DA BOA VISTA",12,"2023-09-27","srag","com_atraso",10,2023-09-20,3.08,0,2,1.08,6,0,1
"SÃO JOÃO DA BOA VISTA",32,"2023-09-27","srag","com_atraso",30,2023-09-20,4.55,0,4,0.55,8,0,1
"SÃO JOÃO DA BOA VISTA",15,"2023-09-27","srag","corte 3 semanas",10,2023-09-20,5.80025,0,4.4,1.40025,10,0,1
"SÃO JOÃO DA BOA VISTA",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-20,6.37,0,5.8,0.57,11,0,1
"SÃO JOÃO DA BOA VISTA",12,"2023-09-27","srag","mediana",10,2023-09-27,8.09,5,0,3.09,15,0,1
"TAUBATÉ",12,"2023-09-27","srag","com_atraso",10,2023-09-27,50.29,0,49.2,1.09,60,0,0
"TAUBATÉ",32,"2023-09-27","srag","com_atraso",30,2023-09-27,49.72,0,48.8,0.92,56,0,0
"TAUBATÉ",15,"2023-09-27","srag","corte 3 semanas",10,2023-09-30,66.7805,0,66.18,0.6005,83,0,0
"TAUBATÉ",35,"2023-09-27","srag","corte 3 semanas",30,2023-09-30,74.86,0,74.2,0.66,81,0,0
"TAUBATÉ",12,"2023-09-27","srag","mediana",10,2023-09-27,5.99025,0,2.3,3.69025,11.5,1,1
"ARARAQUARA",12,"2023-10-06","srag","com_atraso",10,2023-09-28,6.35025,0,5.4,0.95025,11,0,1
"ARARAQUARA",32,"2023-10-06","srag","com_atraso",30,2023-09-28,6.79,0,6,0.79,12,0,1
"ARARAQUARA",15,"2023-10-06","srag","corte 3 semanas",10,2023-09-27,6.3205,0,3.8,2.5205,11,0,1
"ARARAQUARA",35,"2023-10-06","srag","corte 3 semanas",30,2023-09-27,6.2105,0,5.2,1.0105,12,0,1
"ARARAQUARA",12,"2023-10-06","srag","mediana",10,2023-10-05,1.26025,0,0,1.26025,0,1,1
"ARAÇATUBA",12,"2023-10-06","srag","com_atraso",10,2023-10-06,7.63,0,6.8,0.83,14,0,1
"ARAÇATUBA",32,"2023-10-06","srag","com_atraso",30,2023-10-06,4.97025,0,4.2,0.77025,9,0,1
"ARAÇATUBA",15,"2023-10-06","srag","corte 3 semanas",10,2023-10-04,9.1305,0,7.8,1.3305,17,0,1
"ARAÇATUBA",35,"2023-10-06","srag","corte 3 semanas",30,2023-10-04,7.52,0,6.6,0.92,13,0,1
"ARAÇATUBA",12,"2023-10-06","srag","mediana",10,2023-10-06,4.27025,0,3.2,1.07025,8,0,1
